DNS Performance Testing Tool
Nominum Version 2.0.0.0

[Status] Command line: dnsperf -s 192.168.1.253 -d ../test/test_1001 -n 1 -Q 700 -c 100 -vD
[Status] Sending queries (to 192.168.1.253)
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951abc62._getpgpkey.example.com CERT 0.002623
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c6406._getpgpkey.example.com CERT 0.002625
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d62f1._getpgpkey.example.com CERT 0.002825
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951744e2._getpgpkey.example.com CERT 0.002858
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f2b90._getpgpkey.example.com CERT 0.003074
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519715e._getpgpkey.example.com CERT 0.002829
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fd71f._getpgpkey.example.com CERT 0.002812
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b1cad._getpgpkey.example.com CERT 0.002980
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513f1ca._getpgpkey.example.com CERT 0.002982
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695143111._getpgpkey.example.com CERT 0.003222
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695179cd7._getpgpkey.example.com CERT 0.002970
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519a0fb._getpgpkey.example.com CERT 0.003111
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b8015._getpgpkey.example.com CERT 0.003112
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dba7f._getpgpkey.example.com CERT 0.003196
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e5c0c._getpgpkey.example.com CERT 0.003403
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695108d21._getpgpkey.example.com CERT 0.003817
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a57e1._getpgpkey.example.com CERT 0.003854
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695187be7._getpgpkey.example.com CERT 0.004504
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695135c7d._getpgpkey.example.com CERT 0.004521
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f161a._getpgpkey.example.com CERT 0.004512
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695105f86._getpgpkey.example.com CERT 0.005330
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695188afe._getpgpkey.example.com CERT 0.005054
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dfe85._getpgpkey.example.com CERT 0.005397
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517bcc9._getpgpkey.example.com CERT 0.005209
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695114680._getpgpkey.example.com CERT 0.005142
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170664._getpgpkey.example.com CERT 0.005227
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514df55._getpgpkey.example.com CERT 0.005228
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951107db._getpgpkey.example.com CERT 0.005887
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f27f8._getpgpkey.example.com CERT 0.006278
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695102e4d._getpgpkey.example.com CERT 0.006593
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951be84c._getpgpkey.example.com CERT 0.006532
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fc366._getpgpkey.example.com CERT 0.006397
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695120b5a._getpgpkey.example.com CERT 0.006384
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518bdf9._getpgpkey.example.com CERT 0.006410
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695166a30._getpgpkey.example.com CERT 0.006410
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bd8dd._getpgpkey.example.com CERT 0.006618
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951526f0._getpgpkey.example.com CERT 0.006605
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a5a25._getpgpkey.example.com CERT 0.006601
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695117046._getpgpkey.example.com CERT 0.006592
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519771c._getpgpkey.example.com CERT 0.006767
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695171114._getpgpkey.example.com CERT 0.006555
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695187245._getpgpkey.example.com CERT 0.006965
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695184339._getpgpkey.example.com CERT 0.006968
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695178acd._getpgpkey.example.com CERT 0.006977
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695117413._getpgpkey.example.com CERT 0.006975
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519f442._getpgpkey.example.com CERT 0.007080
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519c8a6._getpgpkey.example.com CERT 0.007083
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951346fd._getpgpkey.example.com CERT 0.007084
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951479b8._getpgpkey.example.com CERT 0.007118
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ef1e._getpgpkey.example.com CERT 0.007310
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fbd2c._getpgpkey.example.com CERT 0.007666
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951330d4._getpgpkey.example.com CERT 0.007622
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519c89f._getpgpkey.example.com CERT 0.007607
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517d9e6._getpgpkey.example.com CERT 0.007631
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a5b8a._getpgpkey.example.com CERT 0.007608
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695178afd._getpgpkey.example.com CERT 0.007589
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695151a89._getpgpkey.example.com CERT 0.007570
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513edb1._getpgpkey.example.com CERT 0.007596
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dff98._getpgpkey.example.com CERT 0.007539
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f9dae._getpgpkey.example.com CERT 0.007752
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695158ba7._getpgpkey.example.com CERT 0.007953
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a07c5._getpgpkey.example.com CERT 0.007884
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d6059._getpgpkey.example.com CERT 0.007865
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516c0f4._getpgpkey.example.com CERT 0.007875
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695187e0d._getpgpkey.example.com CERT 0.007874
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cf18c._getpgpkey.example.com CERT 0.007858
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f1c82._getpgpkey.example.com CERT 0.007894
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c1fab._getpgpkey.example.com CERT 0.007926
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517a87c._getpgpkey.example.com CERT 0.008162
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510e841._getpgpkey.example.com CERT 0.008273
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512ccd1._getpgpkey.example.com CERT 0.008259
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511ae05._getpgpkey.example.com CERT 0.008117
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695150459._getpgpkey.example.com CERT 0.009623
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951580b7._getpgpkey.example.com CERT 0.010595
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e4163._getpgpkey.example.com CERT 0.008109
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695197b37._getpgpkey.example.com CERT 0.008184
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516c24f._getpgpkey.example.com CERT 0.008178
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516ef6b._getpgpkey.example.com CERT 0.008655
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695131702._getpgpkey.example.com CERT 0.008192
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513d5b7._getpgpkey.example.com CERT 0.008180
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951463ad._getpgpkey.example.com CERT 0.001455
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513acb9._getpgpkey.example.com CERT 0.001472
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510c20c._getpgpkey.example.com CERT 0.001604
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513a158._getpgpkey.example.com CERT 0.001567
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d934f._getpgpkey.example.com CERT 0.001594
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512e4d1._getpgpkey.example.com CERT 0.001707
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695148f56._getpgpkey.example.com CERT 0.001750
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695165c74._getpgpkey.example.com CERT 0.001719
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e8cff._getpgpkey.example.com CERT 0.001770
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517feb3._getpgpkey.example.com CERT 0.001762
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bb722._getpgpkey.example.com CERT 0.001839
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695130a8d._getpgpkey.example.com CERT 0.002470
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513df82._getpgpkey.example.com CERT 0.002484
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951faec4._getpgpkey.example.com CERT 0.002812
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518565b._getpgpkey.example.com CERT 0.002868
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d13cb._getpgpkey.example.com CERT 0.002878
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514108a._getpgpkey.example.com CERT 0.002858
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fcc84._getpgpkey.example.com CERT 0.002872
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695106cb6._getpgpkey.example.com CERT 0.002876
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513a980._getpgpkey.example.com CERT 0.002924
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951980f6._getpgpkey.example.com CERT 0.003102
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518832a._getpgpkey.example.com CERT 0.002911
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fd43d._getpgpkey.example.com CERT 0.002902
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518caeb._getpgpkey.example.com CERT 0.002927
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951534ba._getpgpkey.example.com CERT 0.003082
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b0634._getpgpkey.example.com CERT 0.003039
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bd720._getpgpkey.example.com CERT 0.002943
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951844bb._getpgpkey.example.com CERT 0.003159
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513a467._getpgpkey.example.com CERT 0.003323
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ca2fe._getpgpkey.example.com CERT 0.003293
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695111819._getpgpkey.example.com CERT 0.003367
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513b7a4._getpgpkey.example.com CERT 0.003348
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511b60c._getpgpkey.example.com CERT 0.003420
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951300ae._getpgpkey.example.com CERT 0.003445
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695178e40._getpgpkey.example.com CERT 0.003470
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951acaab._getpgpkey.example.com CERT 0.003426
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e8bbe._getpgpkey.example.com CERT 0.003462
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695154353._getpgpkey.example.com CERT 0.003533
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951867bf._getpgpkey.example.com CERT 0.003932
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951882cf._getpgpkey.example.com CERT 0.003951
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514de98._getpgpkey.example.com CERT 0.004001
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516c23b._getpgpkey.example.com CERT 0.003992
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b18b4._getpgpkey.example.com CERT 0.004053
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a1fb3._getpgpkey.example.com CERT 0.004044
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512f4e0._getpgpkey.example.com CERT 0.004093
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695102ac9._getpgpkey.example.com CERT 0.004244
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515675a._getpgpkey.example.com CERT 0.004156
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951690c8._getpgpkey.example.com CERT 0.004512
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e39d1._getpgpkey.example.com CERT 0.004525
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519d6e8._getpgpkey.example.com CERT 0.004527
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514910d._getpgpkey.example.com CERT 0.004906
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512dacf._getpgpkey.example.com CERT 0.004940
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695180974._getpgpkey.example.com CERT 0.004933
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a580e._getpgpkey.example.com CERT 0.005027
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695150e9e._getpgpkey.example.com CERT 0.004977
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f9780._getpgpkey.example.com CERT 0.005362
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951721fb._getpgpkey.example.com CERT 0.005357
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695124df1._getpgpkey.example.com CERT 0.005746
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512bc92._getpgpkey.example.com CERT 0.006027
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519ed23._getpgpkey.example.com CERT 0.006036
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695196bfd._getpgpkey.example.com CERT 0.006081
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b2564._getpgpkey.example.com CERT 0.006085
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695146d5a._getpgpkey.example.com CERT 0.006130
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951443fe._getpgpkey.example.com CERT 0.006155
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6f56._getpgpkey.example.com CERT 0.006204
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f9e9d._getpgpkey.example.com CERT 0.006324
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514b2b2._getpgpkey.example.com CERT 0.006251
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951123bb._getpgpkey.example.com CERT 0.006288
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518b391._getpgpkey.example.com CERT 0.006291
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153305._getpgpkey.example.com CERT 0.006269
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cc592._getpgpkey.example.com CERT 0.006661
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695122791._getpgpkey.example.com CERT 0.006631
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695133b74._getpgpkey.example.com CERT 0.006662
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951784f4._getpgpkey.example.com CERT 0.006781
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519702f._getpgpkey.example.com CERT 0.006746
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e93b0._getpgpkey.example.com CERT 0.006714
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517512e._getpgpkey.example.com CERT 0.006809
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d2cc4._getpgpkey.example.com CERT 0.006797
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695199835._getpgpkey.example.com CERT 0.006887
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517b80a._getpgpkey.example.com CERT 0.006744
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513335b._getpgpkey.example.com CERT 0.006889
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b8927._getpgpkey.example.com CERT 0.006760
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513bfe0._getpgpkey.example.com CERT 0.006753
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951410eb._getpgpkey.example.com CERT 0.006848
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516bb62._getpgpkey.example.com CERT 0.006895
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951251e3._getpgpkey.example.com CERT 0.006920
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951724d9._getpgpkey.example.com CERT 0.006913
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513e7ed._getpgpkey.example.com CERT 0.007002
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512bba8._getpgpkey.example.com CERT 0.007047
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513583c._getpgpkey.example.com CERT 0.007152
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ed5f._getpgpkey.example.com CERT 0.007274
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513a381._getpgpkey.example.com CERT 0.007182
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695138418._getpgpkey.example.com CERT 0.007217
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a5d4d._getpgpkey.example.com CERT 0.007281
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f48af._getpgpkey.example.com CERT 0.007224
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c6526._getpgpkey.example.com CERT 0.007250
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517f8b7._getpgpkey.example.com CERT 0.006290
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f7d78._getpgpkey.example.com CERT 0.007334
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e986a._getpgpkey.example.com CERT 0.007338
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518f4d3._getpgpkey.example.com CERT 0.007291
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951764c1._getpgpkey.example.com CERT 0.001525
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516ddce._getpgpkey.example.com CERT 0.001521
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695123150._getpgpkey.example.com CERT 0.001591
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511aba6._getpgpkey.example.com CERT 0.001540
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ad652._getpgpkey.example.com CERT 0.001613
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e71ba._getpgpkey.example.com CERT 0.001557
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fd817._getpgpkey.example.com CERT 0.001665
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518e81b._getpgpkey.example.com CERT 0.001772
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e70fb._getpgpkey.example.com CERT 0.001812
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ae76._getpgpkey.example.com CERT 0.001778
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170934._getpgpkey.example.com CERT 0.001698
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514f7a3._getpgpkey.example.com CERT 0.001769
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951128d0._getpgpkey.example.com CERT 0.001767
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a10fe._getpgpkey.example.com CERT 0.001749
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153a34._getpgpkey.example.com CERT 0.002001
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ce751._getpgpkey.example.com CERT 0.001897
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512933a._getpgpkey.example.com CERT 0.001985
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c9986._getpgpkey.example.com CERT 0.002081
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516ae5e._getpgpkey.example.com CERT 0.002056
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951decc2._getpgpkey.example.com CERT 0.002142
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695110164._getpgpkey.example.com CERT 0.002021
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6654._getpgpkey.example.com CERT 0.002050
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695139632._getpgpkey.example.com CERT 0.002165
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517c927._getpgpkey.example.com CERT 0.002432
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695139969._getpgpkey.example.com CERT 0.002479
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510d2e4._getpgpkey.example.com CERT 0.002459
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518e1d2._getpgpkey.example.com CERT 0.002520
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ffc4._getpgpkey.example.com CERT 0.002509
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951eb130._getpgpkey.example.com CERT 0.002821
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a119b._getpgpkey.example.com CERT 0.002821
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695119637._getpgpkey.example.com CERT 0.002896
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513677a._getpgpkey.example.com CERT 0.002856
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a9791._getpgpkey.example.com CERT 0.002882
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510a4f5._getpgpkey.example.com CERT 0.002907
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695142186._getpgpkey.example.com CERT 0.002932
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bd3a9._getpgpkey.example.com CERT 0.002912
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b4041._getpgpkey.example.com CERT 0.003220
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951caadb._getpgpkey.example.com CERT 0.003327
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cbbb2._getpgpkey.example.com CERT 0.003621
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951acf14._getpgpkey.example.com CERT 0.003675
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a1220._getpgpkey.example.com CERT 0.004055
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a3055._getpgpkey.example.com CERT 0.004133
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c6b0b._getpgpkey.example.com CERT 0.004453
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fa786._getpgpkey.example.com CERT 0.004830
