DNS Performance Testing Tool
Nominum Version 2.0.0.0

[Status] Command line: dnsperf -s 192.168.1.253 -d ../test/test_1001 -n 1 -Q 800 -c 100 -vD
[Status] Sending queries (to 192.168.1.253)
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aa755._getpgpkey.example.com CERT 0.003521
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695157357._getpgpkey.example.com CERT 0.003572
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bf1b5._getpgpkey.example.com CERT 0.003612
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695139218._getpgpkey.example.com CERT 0.003701
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695123817._getpgpkey.example.com CERT 0.003665
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519229b._getpgpkey.example.com CERT 0.003657
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ef3af._getpgpkey.example.com CERT 0.003716
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e4d6b._getpgpkey.example.com CERT 0.003775
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512ea84._getpgpkey.example.com CERT 0.003710
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fc663._getpgpkey.example.com CERT 0.003781
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c689c._getpgpkey.example.com CERT 0.003785
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517fbae._getpgpkey.example.com CERT 0.003776
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695138aa6._getpgpkey.example.com CERT 0.004112
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695105218._getpgpkey.example.com CERT 0.004156
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c5629._getpgpkey.example.com CERT 0.004217
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695142cbd._getpgpkey.example.com CERT 0.004173
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ea980._getpgpkey.example.com CERT 0.004210
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ffe95._getpgpkey.example.com CERT 0.004247
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511a47f._getpgpkey.example.com CERT 0.004273
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e2fb9._getpgpkey.example.com CERT 0.004447
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e7e2d._getpgpkey.example.com CERT 0.004532
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ae59b._getpgpkey.example.com CERT 0.004564
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186a68._getpgpkey.example.com CERT 0.004556
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695108cf3._getpgpkey.example.com CERT 0.004558
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e4555._getpgpkey.example.com CERT 0.004984
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695106549._getpgpkey.example.com CERT 0.004995
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153dab._getpgpkey.example.com CERT 0.005316
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695152724._getpgpkey.example.com CERT 0.005384
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dcccc._getpgpkey.example.com CERT 0.005387
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512515d._getpgpkey.example.com CERT 0.005683
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951874dc._getpgpkey.example.com CERT 0.005772
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fdbb0._getpgpkey.example.com CERT 0.005854
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ee13b._getpgpkey.example.com CERT 0.006124
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a79f2._getpgpkey.example.com CERT 0.006168
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514b5a9._getpgpkey.example.com CERT 0.006097
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695142f7f._getpgpkey.example.com CERT 0.006012
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951abe96._getpgpkey.example.com CERT 0.006244
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951135a0._getpgpkey.example.com CERT 0.006429
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f4be1._getpgpkey.example.com CERT 0.006548
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951614b0._getpgpkey.example.com CERT 0.006785
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a2714._getpgpkey.example.com CERT 0.007796
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c0ae2._getpgpkey.example.com CERT 0.007849
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695115c8b._getpgpkey.example.com CERT 0.007901
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515feba._getpgpkey.example.com CERT 0.007781
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510a805._getpgpkey.example.com CERT 0.007966
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695161ef3._getpgpkey.example.com CERT 0.007857
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186a5d._getpgpkey.example.com CERT 0.007812
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695121b7f._getpgpkey.example.com CERT 0.007768
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695135ebc._getpgpkey.example.com CERT 0.007828
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f3566._getpgpkey.example.com CERT 0.007982
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f0338._getpgpkey.example.com CERT 0.007915
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695103b3b._getpgpkey.example.com CERT 0.007918
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a6a57._getpgpkey.example.com CERT 0.007969
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695172511._getpgpkey.example.com CERT 0.008075
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951259f4._getpgpkey.example.com CERT 0.007892
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511bcd1._getpgpkey.example.com CERT 0.007916
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695134d51._getpgpkey.example.com CERT 0.007977
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186064._getpgpkey.example.com CERT 0.008027
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511f1d8._getpgpkey.example.com CERT 0.007980
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ecbff._getpgpkey.example.com CERT 0.008029
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516c3ff._getpgpkey.example.com CERT 0.008326
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514744d._getpgpkey.example.com CERT 0.008384
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695173e7f._getpgpkey.example.com CERT 0.008375
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695126a32._getpgpkey.example.com CERT 0.008343
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519e471._getpgpkey.example.com CERT 0.008369
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c6882._getpgpkey.example.com CERT 0.008369
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517cdbe._getpgpkey.example.com CERT 0.008423
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d4983._getpgpkey.example.com CERT 0.008681
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951175fb._getpgpkey.example.com CERT 0.009146
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514436d._getpgpkey.example.com CERT 0.009211
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951265a6._getpgpkey.example.com CERT 0.009237
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ad2d1._getpgpkey.example.com CERT 0.009276
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153089._getpgpkey.example.com CERT 0.009232
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695139e57._getpgpkey.example.com CERT 0.009578
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dd428._getpgpkey.example.com CERT 0.009589
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695183155._getpgpkey.example.com CERT 0.009633
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695117999._getpgpkey.example.com CERT 0.009636
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ca6d9._getpgpkey.example.com CERT 0.009616
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518e558._getpgpkey.example.com CERT 0.010017
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c0e03._getpgpkey.example.com CERT 0.010052
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518fedf._getpgpkey.example.com CERT 0.010031
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695178102._getpgpkey.example.com CERT 0.010043
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513d470._getpgpkey.example.com CERT 0.010047
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695189c66._getpgpkey.example.com CERT 0.009670
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511c7bf._getpgpkey.example.com CERT 0.010347
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695156d32._getpgpkey.example.com CERT 0.001923
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d3203._getpgpkey.example.com CERT 0.001997
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695101f92._getpgpkey.example.com CERT 0.001991
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695123de4._getpgpkey.example.com CERT 0.001994
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695124937._getpgpkey.example.com CERT 0.002634
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c78ef._getpgpkey.example.com CERT 0.002741
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e47e5._getpgpkey.example.com CERT 0.003117
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f2970._getpgpkey.example.com CERT 0.003496
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b2fa2._getpgpkey.example.com CERT 0.003581
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513273d._getpgpkey.example.com CERT 0.003626
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a1f6f._getpgpkey.example.com CERT 0.004018
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511c08c._getpgpkey.example.com CERT 0.004318
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514cf4a._getpgpkey.example.com CERT 0.004386
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515dfcc._getpgpkey.example.com CERT 0.004332
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951615a6._getpgpkey.example.com CERT 0.004364
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695157dcd._getpgpkey.example.com CERT 0.004371
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514c350._getpgpkey.example.com CERT 0.004450
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518c7a5._getpgpkey.example.com CERT 0.004457
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cf9a5._getpgpkey.example.com CERT 0.004429
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510babe._getpgpkey.example.com CERT 0.004839
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695146f04._getpgpkey.example.com CERT 0.004817
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515e420._getpgpkey.example.com CERT 0.005115
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511ac35._getpgpkey.example.com CERT 0.005213
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aae2d._getpgpkey.example.com CERT 0.005280
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f4c7e._getpgpkey.example.com CERT 0.005263
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695128cb1._getpgpkey.example.com CERT 0.005313
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518fe4e._getpgpkey.example.com CERT 0.005305
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951899ce._getpgpkey.example.com CERT 0.005651
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511e26f._getpgpkey.example.com CERT 0.005684
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695167f68._getpgpkey.example.com CERT 0.005972
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cd284._getpgpkey.example.com CERT 0.006027
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695102568._getpgpkey.example.com CERT 0.006019
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c19cf._getpgpkey.example.com CERT 0.006076
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695190282._getpgpkey.example.com CERT 0.006052
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695198131._getpgpkey.example.com CERT 0.006078
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695122b26._getpgpkey.example.com CERT 0.006419
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d48d6._getpgpkey.example.com CERT 0.006420
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511820f._getpgpkey.example.com CERT 0.006466
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c6a83._getpgpkey.example.com CERT 0.006458
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518ce3b._getpgpkey.example.com CERT 0.006821
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951312e6._getpgpkey.example.com CERT 0.006887
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518f320._getpgpkey.example.com CERT 0.006846
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513c794._getpgpkey.example.com CERT 0.006894
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f1d10._getpgpkey.example.com CERT 0.006889
