DNS Performance Testing Tool
Nominum Version 2.0.0.0

[Status] Command line: dnsperf -s 192.168.1.253 -d ../test/test_1001 -n 1 -Q 900 -c 100 -vD
[Status] Sending queries (to 192.168.1.253)
[Status] Started at: Mon Oct  5 23:04:38 2015
[Status] Stopping after 1 run through file
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695101bcf._getpgpkey.example.com CERT 0.003463
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fc5d1._getpgpkey.example.com CERT 0.003502
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695117354._getpgpkey.example.com CERT 0.003538
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951750bb._getpgpkey.example.com CERT 0.003470
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bdc23._getpgpkey.example.com CERT 0.003508
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fb263._getpgpkey.example.com CERT 0.003510
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695147c8b._getpgpkey.example.com CERT 0.003640
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510db83._getpgpkey.example.com CERT 0.003638
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511676c._getpgpkey.example.com CERT 0.003641
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510aa00._getpgpkey.example.com CERT 0.003610
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e13ff._getpgpkey.example.com CERT 0.003737
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513f805._getpgpkey.example.com CERT 0.003660
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513ad7e._getpgpkey.example.com CERT 0.003582
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951122dd._getpgpkey.example.com CERT 0.003617
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951786dc._getpgpkey.example.com CERT 0.003689
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695159c48._getpgpkey.example.com CERT 0.003793
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514f34d._getpgpkey.example.com CERT 0.003681
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514db5d._getpgpkey.example.com CERT 0.003661
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695189e20._getpgpkey.example.com CERT 0.003721
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695114a2e._getpgpkey.example.com CERT 0.003779
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510499f._getpgpkey.example.com CERT 0.003827
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517f580._getpgpkey.example.com CERT 0.003864
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c20b2._getpgpkey.example.com CERT 0.003752
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695103b7c._getpgpkey.example.com CERT 0.003836
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bf0da._getpgpkey.example.com CERT 0.003928
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f5a41._getpgpkey.example.com CERT 0.003938
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695127fbe._getpgpkey.example.com CERT 0.004342
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b46f1._getpgpkey.example.com CERT 0.004328
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695152aaf._getpgpkey.example.com CERT 0.004634
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a2af1._getpgpkey.example.com CERT 0.004751
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951683af._getpgpkey.example.com CERT 0.005035
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ea06._getpgpkey.example.com CERT 0.005174
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6d9b._getpgpkey.example.com CERT 0.005150
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695130660._getpgpkey.example.com CERT 0.005186
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510c960._getpgpkey.example.com CERT 0.005157
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695197db7._getpgpkey.example.com CERT 0.005205
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951869c9._getpgpkey.example.com CERT 0.005474
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dbd45._getpgpkey.example.com CERT 0.005602
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d8bae._getpgpkey.example.com CERT 0.005558
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a6710._getpgpkey.example.com CERT 0.005594
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e4935._getpgpkey.example.com CERT 0.005585
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518f8e8._getpgpkey.example.com CERT 0.005615
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513c64c._getpgpkey.example.com CERT 0.005688
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e25d3._getpgpkey.example.com CERT 0.005639
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695152294._getpgpkey.example.com CERT 0.005756
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695130a13._getpgpkey.example.com CERT 0.005678
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d553b._getpgpkey.example.com CERT 0.005704
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c99f4._getpgpkey.example.com CERT 0.005819
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512c170._getpgpkey.example.com CERT 0.005844
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519da49._getpgpkey.example.com CERT 0.005800
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951388fe._getpgpkey.example.com CERT 0.005792
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518f364._getpgpkey.example.com CERT 0.006026
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695143190._getpgpkey.example.com CERT 0.006378
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695136c86._getpgpkey.example.com CERT 0.006423
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ba12e._getpgpkey.example.com CERT 0.006445
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512800a._getpgpkey.example.com CERT 0.006448
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951591ee._getpgpkey.example.com CERT 0.006497
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695136ad3._getpgpkey.example.com CERT 0.006536
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695199a40._getpgpkey.example.com CERT 0.006799
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f8f27._getpgpkey.example.com CERT 0.006887
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695188027._getpgpkey.example.com CERT 0.006882
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d9374._getpgpkey.example.com CERT 0.006862
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695180436._getpgpkey.example.com CERT 0.006956
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f6140._getpgpkey.example.com CERT 0.007207
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695114cdd._getpgpkey.example.com CERT 0.007477
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512708f._getpgpkey.example.com CERT 0.007553
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e95ed._getpgpkey.example.com CERT 0.007844
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695123983._getpgpkey.example.com CERT 0.007935
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dd2bd._getpgpkey.example.com CERT 0.007914
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695199e2c._getpgpkey.example.com CERT 0.007951
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d0171._getpgpkey.example.com CERT 0.007930
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d96f0._getpgpkey.example.com CERT 0.007940
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510c968._getpgpkey.example.com CERT 0.007973
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518b335._getpgpkey.example.com CERT 0.007962
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695101bea._getpgpkey.example.com CERT 0.007919
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bae71._getpgpkey.example.com CERT 0.008037
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d906c._getpgpkey.example.com CERT 0.007990
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a6a62._getpgpkey.example.com CERT 0.008198
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153673._getpgpkey.example.com CERT 0.008209
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951642a5._getpgpkey.example.com CERT 0.008320
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695176184._getpgpkey.example.com CERT 0.008386
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513843e._getpgpkey.example.com CERT 0.008358
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aa3a5._getpgpkey.example.com CERT 0.008361
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bb6ca._getpgpkey.example.com CERT 0.008400
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510214a._getpgpkey.example.com CERT 0.008378
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d59df._getpgpkey.example.com CERT 0.008381
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bac81._getpgpkey.example.com CERT 0.001243
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f1c1f._getpgpkey.example.com CERT 0.001845
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a83ba._getpgpkey.example.com CERT 0.001978
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e6336._getpgpkey.example.com CERT 0.001933
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fdafc._getpgpkey.example.com CERT 0.001938
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ba13a._getpgpkey.example.com CERT 0.002331
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695168bbf._getpgpkey.example.com CERT 0.002394
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ac812._getpgpkey.example.com CERT 0.002398
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511efad._getpgpkey.example.com CERT 0.002392
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e249d._getpgpkey.example.com CERT 0.002333
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514207c._getpgpkey.example.com CERT 0.002498
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695176752._getpgpkey.example.com CERT 0.002832
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6ed9._getpgpkey.example.com CERT 0.002814
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510b14c._getpgpkey.example.com CERT 0.002880
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514f294._getpgpkey.example.com CERT 0.003011
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ddc2e._getpgpkey.example.com CERT 0.002961
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519fa37._getpgpkey.example.com CERT 0.002944
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a261d._getpgpkey.example.com CERT 0.002947
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bcd26._getpgpkey.example.com CERT 0.003201
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515178e._getpgpkey.example.com CERT 0.003152
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515aaf6._getpgpkey.example.com CERT 0.003178
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bccaa._getpgpkey.example.com CERT 0.003233
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514235e._getpgpkey.example.com CERT 0.003185
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951636b1._getpgpkey.example.com CERT 0.003230
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695122226._getpgpkey.example.com CERT 0.003264
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695162e0f._getpgpkey.example.com CERT 0.003330
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695122a1b._getpgpkey.example.com CERT 0.003282
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c14d1._getpgpkey.example.com CERT 0.003551
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b72c3._getpgpkey.example.com CERT 0.003689
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bfe06._getpgpkey.example.com CERT 0.003740
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695160f7f._getpgpkey.example.com CERT 0.003735
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951586fc._getpgpkey.example.com CERT 0.003780
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a6810._getpgpkey.example.com CERT 0.003752
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512e5b3._getpgpkey.example.com CERT 0.003787
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515d9eb._getpgpkey.example.com CERT 0.003769
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695147464._getpgpkey.example.com CERT 0.004078
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514ade9._getpgpkey.example.com CERT 0.004443
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d46da._getpgpkey.example.com CERT 0.004745
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695198d52._getpgpkey.example.com CERT 0.004831
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695184cd2._getpgpkey.example.com CERT 0.004871
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514ccb0._getpgpkey.example.com CERT 0.004850
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d2a73._getpgpkey.example.com CERT 0.004895
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695101985._getpgpkey.example.com CERT 0.004930
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695134be3._getpgpkey.example.com CERT 0.004965
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695107531._getpgpkey.example.com CERT 0.004990
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186d9a._getpgpkey.example.com CERT 0.005154
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951680ea._getpgpkey.example.com CERT 0.005265
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695193309._getpgpkey.example.com CERT 0.005267
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517f4e6._getpgpkey.example.com CERT 0.005305
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951458c9._getpgpkey.example.com CERT 0.005314
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d4634._getpgpkey.example.com CERT 0.005349
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951af13c._getpgpkey.example.com CERT 0.005333
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695116bd2._getpgpkey.example.com CERT 0.005304
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951934ca._getpgpkey.example.com CERT 0.005635
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951abb1d._getpgpkey.example.com CERT 0.005646
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6273._getpgpkey.example.com CERT 0.005683
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b9f34._getpgpkey.example.com CERT 0.005621
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517ac6a._getpgpkey.example.com CERT 0.005650
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517d4f6._getpgpkey.example.com CERT 0.006082
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695112ebc._getpgpkey.example.com CERT 0.006095
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695141556._getpgpkey.example.com CERT 0.006068
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510cefb._getpgpkey.example.com CERT 0.006150
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b16d0._getpgpkey.example.com CERT 0.006116
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695176328._getpgpkey.example.com CERT 0.006067
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517f017._getpgpkey.example.com CERT 0.006154
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e1d7c._getpgpkey.example.com CERT 0.006116
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518f4f4._getpgpkey.example.com CERT 0.006139
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a57aa._getpgpkey.example.com CERT 0.006102
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d3082._getpgpkey.example.com CERT 0.006198
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511fe12._getpgpkey.example.com CERT 0.006318
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ec338._getpgpkey.example.com CERT 0.006374
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516d915._getpgpkey.example.com CERT 0.006377
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b8356._getpgpkey.example.com CERT 0.006714
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951eee41._getpgpkey.example.com CERT 0.006780
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d3959._getpgpkey.example.com CERT 0.006773
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951106ad._getpgpkey.example.com CERT 0.007143
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519b119._getpgpkey.example.com CERT 0.007070
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695176c02._getpgpkey.example.com CERT 0.007117
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519b243._getpgpkey.example.com CERT 0.007092
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bf86c._getpgpkey.example.com CERT 0.007140
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d2389._getpgpkey.example.com CERT 0.007175
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695176d6b._getpgpkey.example.com CERT 0.007157
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c8b47._getpgpkey.example.com CERT 0.007192
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951001e4._getpgpkey.example.com CERT 0.007228
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e6419._getpgpkey.example.com CERT 0.007188
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d1b07._getpgpkey.example.com CERT 0.007310
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f5cff._getpgpkey.example.com CERT 0.007514
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695194850._getpgpkey.example.com CERT 0.007558
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515be7f._getpgpkey.example.com CERT 0.007416
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951eee8b._getpgpkey.example.com CERT 0.007591
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510e960._getpgpkey.example.com CERT 0.007627
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695116605._getpgpkey.example.com CERT 0.007609
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951af54a._getpgpkey.example.com CERT 0.007938
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a9c63._getpgpkey.example.com CERT 0.007950
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ec0f8._getpgpkey.example.com CERT 0.007876
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514347c._getpgpkey.example.com CERT 0.007829
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951be8fe._getpgpkey.example.com CERT 0.007798
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e7f61._getpgpkey.example.com CERT 0.007913
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695109827._getpgpkey.example.com CERT 0.007812
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515e2bd._getpgpkey.example.com CERT 0.007813
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bbf17._getpgpkey.example.com CERT 0.001186
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514fb31._getpgpkey.example.com CERT 0.001526
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517e1a9._getpgpkey.example.com CERT 0.001500
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c2cea._getpgpkey.example.com CERT 0.001538
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ea95._getpgpkey.example.com CERT 0.001604
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512687a._getpgpkey.example.com CERT 0.001508
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ae43._getpgpkey.example.com CERT 0.001462
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514147e._getpgpkey.example.com CERT 0.001519
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951effb5._getpgpkey.example.com CERT 0.001552
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517ab95._getpgpkey.example.com CERT 0.001503
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695191227._getpgpkey.example.com CERT 0.001527
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b96cc._getpgpkey.example.com CERT 0.001574
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516237e._getpgpkey.example.com CERT 0.001615
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ff937._getpgpkey.example.com CERT 0.001762
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511b536._getpgpkey.example.com CERT 0.001862
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a0a43._getpgpkey.example.com CERT 0.001905
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516c213._getpgpkey.example.com CERT 0.001914
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951369c1._getpgpkey.example.com CERT 0.001959
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153f26._getpgpkey.example.com CERT 0.001994
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dde4d._getpgpkey.example.com CERT 0.001959
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f9d42._getpgpkey.example.com CERT 0.002069
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c524a._getpgpkey.example.com CERT 0.002362
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951100b7._getpgpkey.example.com CERT 0.002732
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516bede._getpgpkey.example.com CERT 0.003122
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951926a7._getpgpkey.example.com CERT 0.003113
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f7d03._getpgpkey.example.com CERT 0.003116
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510088a._getpgpkey.example.com CERT 0.003162
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695133824._getpgpkey.example.com CERT 0.003207
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518148c._getpgpkey.example.com CERT 0.003178
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e27d5._getpgpkey.example.com CERT 0.003224
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695105cb2._getpgpkey.example.com CERT 0.003078
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aed46._getpgpkey.example.com CERT 0.003425
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e1fe0._getpgpkey.example.com CERT 0.003426
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695120469._getpgpkey.example.com CERT 0.003451
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b5b8d._getpgpkey.example.com CERT 0.003494
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b8fb4._getpgpkey.example.com CERT 0.003497
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d8832._getpgpkey.example.com CERT 0.003489
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e292f._getpgpkey.example.com CERT 0.003514
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b5027._getpgpkey.example.com CERT 0.003571
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695161664._getpgpkey.example.com CERT 0.003575
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510ab33._getpgpkey.example.com CERT 0.003621
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f1a5e._getpgpkey.example.com CERT 0.003728
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695179e3d._getpgpkey.example.com CERT 0.003668
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951592f1._getpgpkey.example.com CERT 0.003703
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695173834._getpgpkey.example.com CERT 0.003760
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512e648._getpgpkey.example.com CERT 0.003557
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513b54e._getpgpkey.example.com CERT 0.003540
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515fb6c._getpgpkey.example.com CERT 0.003711
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695192839._getpgpkey.example.com CERT 0.003566
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695176516._getpgpkey.example.com CERT 0.003905
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e9197._getpgpkey.example.com CERT 0.003950
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515d6e8._getpgpkey.example.com CERT 0.003923
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695183b10._getpgpkey.example.com CERT 0.003904
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513d161._getpgpkey.example.com CERT 0.003702
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695197646._getpgpkey.example.com CERT 0.003952
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695159eb4._getpgpkey.example.com CERT 0.003843
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d3dec._getpgpkey.example.com CERT 0.003730
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951582ce._getpgpkey.example.com CERT 0.003884
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ab38a._getpgpkey.example.com CERT 0.003873
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b55c1._getpgpkey.example.com CERT 0.003749
