DNS Performance Testing Tool
Nominum Version 2.0.0.0

[Status] Command line: dnsperf -s 192.168.1.253 -d ../test/test_1001 -n 1 -Q 400 -c 100 -vD
[Status] Sending queries (to 192.168.1.253)
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b5cbc._getpgpkey.example.com CERT 0.004397
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c756c._getpgpkey.example.com CERT 0.004630
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695190fda._getpgpkey.example.com CERT 0.004446
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951847af._getpgpkey.example.com CERT 0.004399
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515f368._getpgpkey.example.com CERT 0.004511
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695172046._getpgpkey.example.com CERT 0.004484
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a70de._getpgpkey.example.com CERT 0.004479
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a4823._getpgpkey.example.com CERT 0.004520
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951abb90._getpgpkey.example.com CERT 0.004591
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951523f7._getpgpkey.example.com CERT 0.004479
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512a83b._getpgpkey.example.com CERT 0.004508
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512e438._getpgpkey.example.com CERT 0.004490
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b7b8b._getpgpkey.example.com CERT 0.004479
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695125a58._getpgpkey.example.com CERT 0.004466
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516cfb4._getpgpkey.example.com CERT 0.006213
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695127208._getpgpkey.example.com CERT 0.004463
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fd209._getpgpkey.example.com CERT 0.004602
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951164d0._getpgpkey.example.com CERT 0.004465
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515c124._getpgpkey.example.com CERT 0.004447
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514f831._getpgpkey.example.com CERT 0.004461
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951931ef._getpgpkey.example.com CERT 0.004447
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ef1c4._getpgpkey.example.com CERT 0.004470
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d64c3._getpgpkey.example.com CERT 0.001465
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951197b0._getpgpkey.example.com CERT 0.001362
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519f995._getpgpkey.example.com CERT 0.001365
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515aa1e._getpgpkey.example.com CERT 0.001426
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516ed7c._getpgpkey.example.com CERT 0.001514
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a1ade._getpgpkey.example.com CERT 0.001490
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695185b28._getpgpkey.example.com CERT 0.001479
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bb7a5._getpgpkey.example.com CERT 0.001659
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951179ea._getpgpkey.example.com CERT 0.001534
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516a0db._getpgpkey.example.com CERT 0.001574
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d3e2d._getpgpkey.example.com CERT 0.001577
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519adb9._getpgpkey.example.com CERT 0.001662
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dd284._getpgpkey.example.com CERT 0.001723
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951671a7._getpgpkey.example.com CERT 0.001594
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b2579._getpgpkey.example.com CERT 0.001811
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f437e._getpgpkey.example.com CERT 0.001867
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dddf4._getpgpkey.example.com CERT 0.001805
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170718._getpgpkey.example.com CERT 0.001911
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511aca2._getpgpkey.example.com CERT 0.001771
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ceb80._getpgpkey.example.com CERT 0.001820
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510539c._getpgpkey.example.com CERT 0.001822
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695140fef._getpgpkey.example.com CERT 0.001824
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a00dd._getpgpkey.example.com CERT 0.001814
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695173ba9._getpgpkey.example.com CERT 0.001945
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515a14a._getpgpkey.example.com CERT 0.001830
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a5e6f._getpgpkey.example.com CERT 0.001810
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695155709._getpgpkey.example.com CERT 0.001977
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695127858._getpgpkey.example.com CERT 0.001984
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512f2c5._getpgpkey.example.com CERT 0.001945
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695195fa0._getpgpkey.example.com CERT 0.001996
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512f8a6._getpgpkey.example.com CERT 0.002058
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513d1c5._getpgpkey.example.com CERT 0.002013
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951eb672._getpgpkey.example.com CERT 0.001991
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514a9ef._getpgpkey.example.com CERT 0.002028
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aefc1._getpgpkey.example.com CERT 0.002007
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a601b._getpgpkey.example.com CERT 0.002139
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695138f7a._getpgpkey.example.com CERT 0.002105
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518047f._getpgpkey.example.com CERT 0.002038
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695138f91._getpgpkey.example.com CERT 0.002499
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e433a._getpgpkey.example.com CERT 0.002434
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695189765._getpgpkey.example.com CERT 0.002460
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a2939._getpgpkey.example.com CERT 0.002609
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951638a3._getpgpkey.example.com CERT 0.002581
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e6d67._getpgpkey.example.com CERT 0.002649
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513df40._getpgpkey.example.com CERT 0.002674
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951051d8._getpgpkey.example.com CERT 0.002544
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695128ed6._getpgpkey.example.com CERT 0.003046
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b68bc._getpgpkey.example.com CERT 0.002941
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695137a21._getpgpkey.example.com CERT 0.002684
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ea602._getpgpkey.example.com CERT 0.002709
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cb67d._getpgpkey.example.com CERT 0.003149
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695167eb9._getpgpkey.example.com CERT 0.002904
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695105e64._getpgpkey.example.com CERT 0.003165
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516efc6._getpgpkey.example.com CERT 0.003074
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510922a._getpgpkey.example.com CERT 0.002841
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951485d0._getpgpkey.example.com CERT 0.002914
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514cc83._getpgpkey.example.com CERT 0.003184
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ebf6e._getpgpkey.example.com CERT 0.003164
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515bff1._getpgpkey.example.com CERT 0.003048
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aa7a6._getpgpkey.example.com CERT 0.003096
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519b41b._getpgpkey.example.com CERT 0.003029
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e5e85._getpgpkey.example.com CERT 0.003296
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695151a77._getpgpkey.example.com CERT 0.003082
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695171824._getpgpkey.example.com CERT 0.002951
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695119666._getpgpkey.example.com CERT 0.002988
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515efc9._getpgpkey.example.com CERT 0.003063
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f3e6d._getpgpkey.example.com CERT 0.003197
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ea75b._getpgpkey.example.com CERT 0.003400
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a912c._getpgpkey.example.com CERT 0.003201
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695124437._getpgpkey.example.com CERT 0.003593
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510384d._getpgpkey.example.com CERT 0.003336
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518180a._getpgpkey.example.com CERT 0.003051
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ab477._getpgpkey.example.com CERT 0.003138
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a8bd9._getpgpkey.example.com CERT 0.003425
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a903b._getpgpkey.example.com CERT 0.003345
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511d7aa._getpgpkey.example.com CERT 0.003370
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695126e68._getpgpkey.example.com CERT 0.003218
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695129efe._getpgpkey.example.com CERT 0.003694
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f5f2f._getpgpkey.example.com CERT 0.003602
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951638da._getpgpkey.example.com CERT 0.003711
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512e154._getpgpkey.example.com CERT 0.003466
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514ecd5._getpgpkey.example.com CERT 0.002749
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513f32d._getpgpkey.example.com CERT 0.003460
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695138e84._getpgpkey.example.com CERT 0.003503
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a9514._getpgpkey.example.com CERT 0.003681
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ab239._getpgpkey.example.com CERT 0.003777
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516e5ec._getpgpkey.example.com CERT 0.003816
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cd31b._getpgpkey.example.com CERT 0.003437
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951eb0ce._getpgpkey.example.com CERT 0.003462
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513ada4._getpgpkey.example.com CERT 0.003728
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951edd6e._getpgpkey.example.com CERT 0.003516
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517ca4d._getpgpkey.example.com CERT 0.003673
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695176e99._getpgpkey.example.com CERT 0.004119
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519aca3._getpgpkey.example.com CERT 0.003995
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b4b32._getpgpkey.example.com CERT 0.003619
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519a3d3._getpgpkey.example.com CERT 0.004000
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f299c._getpgpkey.example.com CERT 0.003512
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186d5d._getpgpkey.example.com CERT 0.004097
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c653a._getpgpkey.example.com CERT 0.003516
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514b2a0._getpgpkey.example.com CERT 0.003544
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951115d0._getpgpkey.example.com CERT 0.002321
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512fba6._getpgpkey.example.com CERT 0.002323
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695160291._getpgpkey.example.com CERT 0.002354
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695122794._getpgpkey.example.com CERT 0.002345
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514339a._getpgpkey.example.com CERT 0.002348
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951763b2._getpgpkey.example.com CERT 0.002350
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f68e1._getpgpkey.example.com CERT 0.002352
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b3804._getpgpkey.example.com CERT 0.002354
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bc3b1._getpgpkey.example.com CERT 0.002377
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513ad7c._getpgpkey.example.com CERT 0.002384
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516d469._getpgpkey.example.com CERT 0.002421
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515abf4._getpgpkey.example.com CERT 0.002545
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ec07e._getpgpkey.example.com CERT 0.002545
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ef0d5._getpgpkey.example.com CERT 0.002907
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ac493._getpgpkey.example.com CERT 0.002896
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d1775._getpgpkey.example.com CERT 0.002888
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519d53d._getpgpkey.example.com CERT 0.002891
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c8280._getpgpkey.example.com CERT 0.002893
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951352ef._getpgpkey.example.com CERT 0.002883
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951eade6._getpgpkey.example.com CERT 0.002978
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516e0b7._getpgpkey.example.com CERT 0.003029
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695198662._getpgpkey.example.com CERT 0.002984
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951170cf._getpgpkey.example.com CERT 0.002952
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695179dc1._getpgpkey.example.com CERT 0.003280
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695199672._getpgpkey.example.com CERT 0.003290
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951866e5._getpgpkey.example.com CERT 0.003399
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f0fb5._getpgpkey.example.com CERT 0.003393
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512f0b8._getpgpkey.example.com CERT 0.003395
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516df23._getpgpkey.example.com CERT 0.003399
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a1bd1._getpgpkey.example.com CERT 0.003400
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bbe9e._getpgpkey.example.com CERT 0.003461
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b7265._getpgpkey.example.com CERT 0.003405
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695140b27._getpgpkey.example.com CERT 0.003395
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ba832._getpgpkey.example.com CERT 0.003374
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dc0eb._getpgpkey.example.com CERT 0.003458
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ff1e9._getpgpkey.example.com CERT 0.003377
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516bc14._getpgpkey.example.com CERT 0.003379
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cd3fc._getpgpkey.example.com CERT 0.003382
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695198469._getpgpkey.example.com CERT 0.003384
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f805b._getpgpkey.example.com CERT 0.003385
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951db120._getpgpkey.example.com CERT 0.003363
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695111bb1._getpgpkey.example.com CERT 0.003766
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513bdbe._getpgpkey.example.com CERT 0.003487
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ea07._getpgpkey.example.com CERT 0.003571
