DNS Performance Testing Tool
Nominum Version 2.0.0.0

[Status] Command line: dnsperf -s 192.168.1.253 -d ../test/test_1001 -n 1 -Q 200 -c 100 -vD
[Status] Sending queries (to 192.168.1.253)
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c7bd5._getpgpkey.example.com CERT 0.005196
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517d457._getpgpkey.example.com CERT 0.005192
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695189a5f._getpgpkey.example.com CERT 0.005725
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b3143._getpgpkey.example.com CERT 0.005757
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ff84c._getpgpkey.example.com CERT 0.005744
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515c520._getpgpkey.example.com CERT 0.005771
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695101670._getpgpkey.example.com CERT 0.005826
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b5693._getpgpkey.example.com CERT 0.005860
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695138d6e._getpgpkey.example.com CERT 0.006015
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cda2a._getpgpkey.example.com CERT 0.005849
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b1c5a._getpgpkey.example.com CERT 0.005826
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518ca8b._getpgpkey.example.com CERT 0.005969
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e1dca._getpgpkey.example.com CERT 0.005833
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695113076._getpgpkey.example.com CERT 0.005829
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b5ba5._getpgpkey.example.com CERT 0.005809
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519ffd2._getpgpkey.example.com CERT 0.006033
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511559c._getpgpkey.example.com CERT 0.006081
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510395d._getpgpkey.example.com CERT 0.006048
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e8374._getpgpkey.example.com CERT 0.006045
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e9fa4._getpgpkey.example.com CERT 0.006025
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c2173._getpgpkey.example.com CERT 0.006052
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f8250._getpgpkey.example.com CERT 0.006202
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153dde._getpgpkey.example.com CERT 0.006044
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e53dc._getpgpkey.example.com CERT 0.006025
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695199b31._getpgpkey.example.com CERT 0.006023
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515dde0._getpgpkey.example.com CERT 0.006338
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fc57f._getpgpkey.example.com CERT 0.006316
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e18ec._getpgpkey.example.com CERT 0.006346
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bc188._getpgpkey.example.com CERT 0.006325
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511977f._getpgpkey.example.com CERT 0.006320
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b9236._getpgpkey.example.com CERT 0.006231
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516a337._getpgpkey.example.com CERT 0.006519
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512a33a._getpgpkey.example.com CERT 0.006380
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695109ae1._getpgpkey.example.com CERT 0.006416
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695127e98._getpgpkey.example.com CERT 0.006394
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695172fad._getpgpkey.example.com CERT 0.006553
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695120609._getpgpkey.example.com CERT 0.006402
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6485._getpgpkey.example.com CERT 0.006383
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695105171._getpgpkey.example.com CERT 0.006380
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c7eaf._getpgpkey.example.com CERT 0.006373
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695177de7._getpgpkey.example.com CERT 0.006333
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f57d9._getpgpkey.example.com CERT 0.006380
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695131097._getpgpkey.example.com CERT 0.006370
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6d2b._getpgpkey.example.com CERT 0.006350
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695188491._getpgpkey.example.com CERT 0.006754
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f23f8._getpgpkey.example.com CERT 0.006789
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517e578._getpgpkey.example.com CERT 0.006932
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695190f98._getpgpkey.example.com CERT 0.006672
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c537b._getpgpkey.example.com CERT 0.006794
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695144f70._getpgpkey.example.com CERT 0.006644
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511b9a4._getpgpkey.example.com CERT 0.006630
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515ff4e._getpgpkey.example.com CERT 0.006684
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c2d04._getpgpkey.example.com CERT 0.001883
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514fa77._getpgpkey.example.com CERT 0.001886
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519a336._getpgpkey.example.com CERT 0.002425
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951124f4._getpgpkey.example.com CERT 0.002503
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517aac3._getpgpkey.example.com CERT 0.002903
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695114d36._getpgpkey.example.com CERT 0.003259
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515240d._getpgpkey.example.com CERT 0.003433
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511868b._getpgpkey.example.com CERT 0.003410
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951756fb._getpgpkey.example.com CERT 0.003479
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b2286._getpgpkey.example.com CERT 0.003393
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514d694._getpgpkey.example.com CERT 0.003497
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695196553._getpgpkey.example.com CERT 0.003517
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d7231._getpgpkey.example.com CERT 0.003656
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c9606._getpgpkey.example.com CERT 0.003838
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951adbc2._getpgpkey.example.com CERT 0.003849
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f30a4._getpgpkey.example.com CERT 0.003837
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d191c._getpgpkey.example.com CERT 0.003825
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519a9f1._getpgpkey.example.com CERT 0.003842
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bd3f5._getpgpkey.example.com CERT 0.003888
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695193876._getpgpkey.example.com CERT 0.004086
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fb92d._getpgpkey.example.com CERT 0.004154
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e35dd._getpgpkey.example.com CERT 0.004327
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b663c._getpgpkey.example.com CERT 0.004324
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695150234._getpgpkey.example.com CERT 0.004364
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518f852._getpgpkey.example.com CERT 0.004353
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fd90a._getpgpkey.example.com CERT 0.004340
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fe262._getpgpkey.example.com CERT 0.004605
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cc717._getpgpkey.example.com CERT 0.004609
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aa745._getpgpkey.example.com CERT 0.004648
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695149ff1._getpgpkey.example.com CERT 0.004611
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951626e0._getpgpkey.example.com CERT 0.004675
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513a96e._getpgpkey.example.com CERT 0.004652
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cc684._getpgpkey.example.com CERT 0.005091
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951345f6._getpgpkey.example.com CERT 0.005104
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a0c2d._getpgpkey.example.com CERT 0.005198
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515f582._getpgpkey.example.com CERT 0.005157
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695124d11._getpgpkey.example.com CERT 0.005354
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b0152._getpgpkey.example.com CERT 0.005326
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695110942._getpgpkey.example.com CERT 0.005255
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a134f._getpgpkey.example.com CERT 0.005388
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513ad4e._getpgpkey.example.com CERT 0.005360
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695193623._getpgpkey.example.com CERT 0.005285
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695196081._getpgpkey.example.com CERT 0.005304
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a258e._getpgpkey.example.com CERT 0.005316
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695109724._getpgpkey.example.com CERT 0.005547
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bdc56._getpgpkey.example.com CERT 0.005519
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e18cd._getpgpkey.example.com CERT 0.005493
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951752b6._getpgpkey.example.com CERT 0.005627
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695156ae0._getpgpkey.example.com CERT 0.005606
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951292af._getpgpkey.example.com CERT 0.005617
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cd26d._getpgpkey.example.com CERT 0.005748
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d8ecf._getpgpkey.example.com CERT 0.005770
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514de67._getpgpkey.example.com CERT 0.005855
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e4539._getpgpkey.example.com CERT 0.005788
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f64db._getpgpkey.example.com CERT 0.005732
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695190fe5._getpgpkey.example.com CERT 0.005791
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951402b5._getpgpkey.example.com CERT 0.005947
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bc6b5._getpgpkey.example.com CERT 0.005807
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518f350._getpgpkey.example.com CERT 0.005852
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519a9d3._getpgpkey.example.com CERT 0.005928
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ec5e0._getpgpkey.example.com CERT 0.005974
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695148b7f._getpgpkey.example.com CERT 0.005830
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516814c._getpgpkey.example.com CERT 0.005964
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e79e9._getpgpkey.example.com CERT 0.005847
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fd87b._getpgpkey.example.com CERT 0.005937
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517ddb2._getpgpkey.example.com CERT 0.005982
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d9a16._getpgpkey.example.com CERT 0.005827
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fc44b._getpgpkey.example.com CERT 0.006188
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695157b4d._getpgpkey.example.com CERT 0.006011
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511da36._getpgpkey.example.com CERT 0.006395
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e1cea._getpgpkey.example.com CERT 0.006195
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d97cd._getpgpkey.example.com CERT 0.006226
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bd302._getpgpkey.example.com CERT 0.006134
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a0f7d._getpgpkey.example.com CERT 0.006232
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695179f97._getpgpkey.example.com CERT 0.006290
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511d8d9._getpgpkey.example.com CERT 0.006168
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951996b7._getpgpkey.example.com CERT 0.006441
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ac260._getpgpkey.example.com CERT 0.006232
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186eee._getpgpkey.example.com CERT 0.006387
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695154e74._getpgpkey.example.com CERT 0.006347
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951be6d3._getpgpkey.example.com CERT 0.006502
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951deb0f._getpgpkey.example.com CERT 0.006482
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695182aaa._getpgpkey.example.com CERT 0.006527
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b25c6._getpgpkey.example.com CERT 0.006467
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fe9a5._getpgpkey.example.com CERT 0.006543
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517cc46._getpgpkey.example.com CERT 0.006576
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695111f1f._getpgpkey.example.com CERT 0.006892
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d177d._getpgpkey.example.com CERT 0.006859
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951148c3._getpgpkey.example.com CERT 0.007197
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695157514._getpgpkey.example.com CERT 0.007303
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695166ff1._getpgpkey.example.com CERT 0.007271
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dc986._getpgpkey.example.com CERT 0.007647
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512a91b._getpgpkey.example.com CERT 0.007658
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951125db._getpgpkey.example.com CERT 0.007631
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695165519._getpgpkey.example.com CERT 0.007661
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695134c48._getpgpkey.example.com CERT 0.007779
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695167dd3._getpgpkey.example.com CERT 0.007968
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512f216._getpgpkey.example.com CERT 0.007979
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695122a94._getpgpkey.example.com CERT 0.008300
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170245._getpgpkey.example.com CERT 0.008316
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e3fc9._getpgpkey.example.com CERT 0.001675
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695177b44._getpgpkey.example.com CERT 0.001639
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516fd1e._getpgpkey.example.com CERT 0.001702
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951beb4b._getpgpkey.example.com CERT 0.001703
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514205c._getpgpkey.example.com CERT 0.001747
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951119ff._getpgpkey.example.com CERT 0.001725
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aabb3._getpgpkey.example.com CERT 0.001770
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fc271._getpgpkey.example.com CERT 0.001831
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951722fe._getpgpkey.example.com CERT 0.001733
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695191627._getpgpkey.example.com CERT 0.001805
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951472e0._getpgpkey.example.com CERT 0.001792
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a74de._getpgpkey.example.com CERT 0.002110
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951917cc._getpgpkey.example.com CERT 0.002397
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bc9f5._getpgpkey.example.com CERT 0.002461
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517e6f9._getpgpkey.example.com CERT 0.002454
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695162f0f._getpgpkey.example.com CERT 0.002514
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512acac._getpgpkey.example.com CERT 0.002548
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951174f8._getpgpkey.example.com CERT 0.002630
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695141f62._getpgpkey.example.com CERT 0.002525
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511ea36._getpgpkey.example.com CERT 0.002627
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951093f2._getpgpkey.example.com CERT 0.002783
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d34d9._getpgpkey.example.com CERT 0.002645
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cfadd._getpgpkey.example.com CERT 0.002704
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513cfdf._getpgpkey.example.com CERT 0.002651
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517a527._getpgpkey.example.com CERT 0.002965
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951296a7._getpgpkey.example.com CERT 0.003036
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519ea64._getpgpkey.example.com CERT 0.003025
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ddc3c._getpgpkey.example.com CERT 0.002995
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c6a40._getpgpkey.example.com CERT 0.003062
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695185ede._getpgpkey.example.com CERT 0.003134
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cb777._getpgpkey.example.com CERT 0.003122
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f9d65._getpgpkey.example.com CERT 0.003173
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511cdb4._getpgpkey.example.com CERT 0.003126
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170a2d._getpgpkey.example.com CERT 0.003375
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695131c74._getpgpkey.example.com CERT 0.003350
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518d761._getpgpkey.example.com CERT 0.003269
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511f029._getpgpkey.example.com CERT 0.003301
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695177e95._getpgpkey.example.com CERT 0.003386
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695195e03._getpgpkey.example.com CERT 0.003272
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ac822._getpgpkey.example.com CERT 0.003321
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695133ba6._getpgpkey.example.com CERT 0.003392
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951797ee._getpgpkey.example.com CERT 0.003512
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a4b0f._getpgpkey.example.com CERT 0.003329
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c5fa2._getpgpkey.example.com CERT 0.003444
